DATE,USD,EUR,GBP,AUD
2012-05-17,80.30,102.28,127.84,79.80
2012-05-18,79.44,100.86,125.33,78.38
2012-05-21,79.20,101.31,125.29,78.10
2012-05-22,79.40,101.62,125.64,78.70
2012-05-23,79.97,101.19,125.97,78.09
2012-05-24,79.49,99.89,124.69,77.49
2012-05-25,79.70,99.94,124.86,77.88
2012-05-28,79.45,99.81,124.66,78.13
2012-05-29,79.60,99.64,124.62,78.17
2012-05-30,79.51,99.13,124.24,78.09
2012-05-31,78.93,97.60,122.10,76.55
2012-06-01,78.69,97.10,121.06,76.34
2012-06-04,78.16,96.81,119.94,75.29
2012-06-05,78.32,98.13,120.59,76.35
2012-06-06,78.66,98.00,121.01,76.94
2012-06-07,79.26,99.63,122.65,78.44
2012-06-08,79.68,99.89,123.56,78.70
2012-06-11,79.62,100.62,123.82,79.46
2012-06-12,79.26,98.89,122.75,78.38
2012-06-13,79.59,99.43,123.85,79.14
2012-06-14,79.43,99.73,123.20,78.96
2012-06-15,79.48,100.27,123.52,79.51
2012-06-18,79.29,100.76,124.58,80.23
2012-06-19,79.05,99.60,123.99,79.97
2012-06-20,78.98,100.01,124.20,80.33
2012-06-21,79.47,100.66,124.76,80.98
2012-06-22,80.13,100.64,125.09,80.58
2012-06-25,80.43,100.79,125.30,80.66
2012-06-26,79.67,99.68,124.09,79.87
2012-06-27,79.46,99.21,124.16,79.84
2012-06-28,79.52,99.33,123.94,80.42
2012-06-29,79.31,98.73,123.12,79.63
2012-07-02,79.78,100.78,124.90,81.64
2012-07-03,79.54,100.09,124.81,81.53
2012-07-04,79.75,100.37,125.14,82.01
2012-07-05,79.95,100.14,124.64,82.14
2012-07-06,79.99,99.05,124.14,82.18
2012-07-09,79.52,97.66,123.10,81.08
2012-07-10,79.53,97.81,123.41,81.08
2012-07-11,79.29,97.12,123.03,80.75
2012-07-12,79.64,97.42,123.58,81.55
2012-07-13,79.41,96.80,122.47,80.43
2012-07-17,78.92,96.91,123.48,80.94
2012-07-18,79.10,97.29,123.89,81.65
2012-07-19,78.72,96.71,123.26,81.65
2012-07-20,78.74,96.47,123.67,81.98
2012-07-23,78.41,95.07,122.20,81.01
2012-07-24,78.34,94.97,121.58,80.46
2012-07-25,78.14,94.23,121.09,79.69
2012-07-26,78.08,94.75,120.87,80.48
2012-07-27,78.36,96.18,122.79,81.40
2012-07-30,78.46,96.47,123.39,82.12
2012-07-31,78.17,95.84,122.84,82.06
2012-08-01,78.11,95.98,122.41,81.98
2012-08-02,78.46,95.93,121.84,82.00
2012-08-03,78.12,95.07,121.20,81.75
2012-08-06,78.55,97.50,122.85,82.98
2012-08-07,78.18,96.87,121.85,82.56
2012-08-08,78.59,97.37,122.70,82.85
2012-08-09,78.46,97.05,122.97,82.87
2012-08-10,78.61,96.64,122.92,83.10
2012-08-13,78.28,96.02,122.63,82.59
2012-08-14,78.44,96.79,123.06,82.56
2012-08-15,78.87,97.21,123.60,82.62
2012-08-16,79.11,97.31,124.11,83.15
2012-08-17,79.38,98.03,124.86,83.45
2012-08-20,79.58,98.11,124.83,83.09
2012-08-21,79.37,98.03,124.70,82.97
2012-08-22,79.27,98.86,125.01,82.96
2012-08-23,78.57,98.44,124.82,82.54
2012-08-24,78.57,98.64,124.60,81.96
2012-08-27,78.81,98.59,124.61,82.06
2012-08-28,78.70,98.28,124.05,81.48
2012-08-29,78.61,98.71,124.37,81.49
2012-08-30,78.68,98.57,124.53,81.28
2012-08-31,78.60,98.32,124.11,80.90
2012-09-03,78.23,98.29,124.03,80.25
2012-09-04,78.38,98.66,124.47,80.17
2012-09-05,78.52,98.38,124.53,80.20
2012-09-06,78.48,98.87,124.78,80.00
2012-09-07,78.89,99.64,125.62,81.17
2012-09-10,78.22,100.03,125.23,81.08
2012-09-11,78.26,99.89,125.18,80.86
2012-09-12,77.89,100.12,125.18,81.37
2012-09-13,77.78,100.44,125.33,81.50
2012-09-14,77.67,100.86,125.49,81.91
2012-09-18,78.61,102.95,127.63,82.19
2012-09-19,78.68,102.63,127.76,82.10
2012-09-20,78.41,102.33,127.23,82.06
2012-09-21,78.36,101.67,127.12,81.93
2012-09-24,78.15,101.42,126.88,81.56
2012-09-25,77.86,100.74,126.32,81.14
2012-09-26,77.78,100.38,126.01,80.67
2012-09-27,77.69,99.99,125.63,80.55
2012-09-28,77.61,100.22,126.00,81.09
2012-10-01,77.94,99.86,125.69,80.77
2012-10-02,78.06,100.63,125.90,80.86
2012-10-03,78.31,101.08,126.28,80.31
2012-10-04,78.53,101.42,126.40,80.30
2012-10-05,78.58,102.27,127.23,80.57
2012-10-09,78.32,101.64,125.52,80.11
2012-10-10,78.30,100.72,125.24,79.85
2012-10-11,78.15,100.38,125.02,80.22
2012-10-12,78.52,101.57,125.99,80.62
2012-10-15,78.35,101.06,125.55,79.99
2012-10-16,78.79,102.14,126.64,80.85
2012-10-17,78.75,103.12,126.99,81.19
2012-10-18,79.16,103.72,127.68,82.14
2012-10-19,79.43,103.79,127.56,82.41
2012-10-22,79.33,103.37,126.99,81.82
2012-10-23,79.95,104.41,128.05,82.52
2012-10-24,79.86,103.66,127.34,82.19
2012-10-25,79.91,103.64,128.16,82.83
2012-10-26,80.26,103.86,129.41,83.11
2012-10-29,79.68,102.91,128.13,82.44
2012-10-30,79.88,103.13,128.08,82.58
2012-10-31,79.66,103.26,128.09,82.76
2012-11-01,79.90,103.55,128.86,82.96
2012-11-02,80.28,103.79,129.45,83.54
2012-11-05,80.50,103.27,128.99,83.36
2012-11-06,80.21,102.59,128.14,83.22
2012-11-07,80.21,102.57,128.14,83.60
2012-11-08,79.97,101.98,127.76,83.40
2012-11-09,79.55,101.31,127.07,82.66
2012-11-12,79.53,101.16,126.45,82.63
2012-11-13,79.64,101.12,126.36,82.95
2012-11-14,79.53,101.07,126.26,83.07
2012-11-15,80.24,102.07,127.12,83.08
2012-11-16,81.18,103.67,128.76,83.88
2012-11-19,81.48,103.90,129.50,84.40
2012-11-20,81.40,104.02,129.42,84.72
2012-11-21,81.86,104.88,130.36,85.02
2012-11-22,82.46,105.99,131.68,85.58
2012-11-26,82.64,107.13,132.49,86.42
2012-11-27,82.01,106.52,131.49,85.97
2012-11-28,82.19,106.34,131.68,85.86
2012-11-29,82.04,106.17,131.36,85.90
2012-11-30,82.10,106.52,131.69,85.63
2012-12-03,82.36,107.08,132.00,85.63
2012-12-04,82.11,107.15,132.10,85.56
2012-12-05,81.92,107.33,131.86,85.77
2012-12-06,82.41,107.60,132.66,86.29
2012-12-07,82.51,106.97,132.42,86.49
2012-12-10,82.56,106.57,132.34,86.54
2012-12-11,82.45,106.67,132.48,86.36
2012-12-12,82.56,107.36,133.01,86.98
2012-12-13,83.37,108.94,134.55,87.96
2012-12-14,83.71,109.38,134.83,88.04
2012-12-17,83.99,110.58,135.74,88.58
2012-12-18,83.92,110.48,135.94,88.55
2012-12-19,84.43,111.68,137.22,88.75
2012-12-20,84.26,111.37,136.91,88.26
2012-12-21,84.43,111.66,137.37,88.42
2012-12-25,84.73,111.59,136.67,87.77
2012-12-26,85.34,112.48,137.67,88.42
2012-12-27,85.71,113.40,138.32,88.89
2012-12-28,86.58,114.69,139.53,89.80
2013-01-04,87.64,114.15,140.89,91.67
2013-01-07,88.08,114.92,141.38,92.32
2013-01-08,87.56,114.85,141.10,91.95
2013-01-09,87.17,113.92,139.89,91.45
2013-01-10,88.20,115.09,141.23,92.59
2013-01-11,89.22,118.38,144.21,94.43
2013-01-15,89.59,119.87,144.08,94.61
2013-01-16,88.55,117.76,142.28,93.59
2013-01-17,88.66,117.94,141.90,93.53
2013-01-18,89.92,120.29,143.58,94.80
2013-01-21,89.84,119.54,142.48,94.31
2013-01-22,89.78,119.45,142.13,94.35
2013-01-23,88.73,118.15,140.57,93.62
2013-01-24,88.61,117.88,140.26,93.24
2013-01-25,90.56,121.07,142.92,94.61
2013-01-28,91.03,122.51,143.63,94.82
2013-01-29,90.51,121.71,142.07,94.40
2013-01-30,90.83,122.50,143.09,95.01
2013-01-31,91.14,123.66,143.99,95.02
2013-02-01,91.76,124.93,145.66,95.85
2013-02-04,92.69,126.46,145.50,96.48
2013-02-05,92.29,124.53,145.37,96.41
2013-02-06,93.66,127.23,146.62,97.10
2013-02-07,93.56,126.41,146.45,96.43
2013-02-08,93.71,125.48,147.27,96.22
2013-02-12,94.27,126.39,147.64,96.69
2013-02-13,93.34,125.51,146.30,96.52
2013-02-14,93.33,125.48,144.95,96.69
2013-02-15,92.96,124.15,144.10,96.20
2013-02-18,93.81,125.13,145.32,96.47
2013-02-19,93.82,125.18,145.12,96.85
2013-02-20,93.67,125.65,144.57,96.89
2013-02-21,93.88,124.72,143.01,96.25
2013-02-22,93.31,123.01,142.27,95.88
2013-02-25,94.07,124.06,142.35,96.79
2013-02-26,92.71,121.22,140.49,95.27
2013-02-27,92.09,120.27,139.37,94.19
2013-02-28,92.51,121.62,140.31,94.84
2013-03-01,92.67,121.09,140.59,94.71
2013-03-04,93.66,121.80,140.77,95.39
2013-03-05,93.40,121.67,141.19,95.36
2013-03-06,93.18,121.69,141.08,95.75
2013-03-07,94.12,122.13,140.99,96.25
2013-03-08,94.94,124.40,142.57,97.46
2013-03-11,96.10,124.86,143.33,98.17
2013-03-12,96.47,125.70,143.83,99.16
2013-03-13,96.07,125.13,143.18,99.13
2013-03-14,95.96,124.41,143.36,99.50
2013-03-15,96.15,125.05,144.99,99.74
2013-03-18,94.96,122.55,143.23,98.29
2013-03-19,95.55,123.82,144.28,99.37
2013-03-21,95.91,124.08,144.89,99.53
2013-03-22,95.08,122.71,144.35,99.18
2013-03-25,94.86,123.66,144.67,99.01
2013-03-26,94.08,120.99,142.77,98.45
2013-03-27,94.62,121.70,143.53,99.14
2013-03-28,94.33,120.52,142.83,98.64
2013-03-29,93.99,120.65,143.03,97.84
2013-04-01,94.38,120.71,143.32,98.23
2013-04-02,93.13,119.83,141.93,97.30
2013-04-03,93.67,119.95,141.40,97.98
2013-04-04,92.88,119.27,140.62,97.38
2013-04-05,96.94,125.37,147.74,100.98
2013-04-08,98.53,127.99,151.15,102.17
2013-04-09,99.37,129.74,151.73,103.59
2013-04-10,99.20,129.76,151.97,103.98
2013-04-11,99.67,130.00,152.73,105.10
2013-04-12,99.63,130.59,153.31,105.02
2013-04-15,98.66,129.23,151.79,103.75
2013-04-16,96.85,126.35,148.08,100.03
2013-04-17,98.00,129.17,150.53,101.68
2013-04-18,97.86,127.56,149.14,100.73
2013-04-19,98.29,128.30,150.19,101.10
2013-04-22,99.80,130.35,151.76,102.50
2013-04-23,99.29,129.63,151.86,101.87
2013-04-24,99.64,129.57,151.81,102.33
2013-04-25,99.56,129.72,152.33,102.43
2013-04-26,99.14,128.96,153.13,102.23
2013-04-30,97.92,128.18,151.67,101.34
2013-05-01,97.19,128.07,151.06,100.86
2013-05-02,97.22,128.08,151.28,99.83
2013-05-07,99.16,129.68,154.20,101.56
2013-05-08,98.89,129.26,153.03,100.58
2013-05-09,98.90,130.14,153.72,100.76
2013-05-10,100.96,131.53,155.93,101.70
2013-05-13,101.92,132.11,156.42,101.78
2013-05-14,101.48,132.09,155.54,101.30
2013-05-15,102.14,132.17,155.61,101.23
2013-05-16,102.16,131.54,155.70,101.21
2013-05-17,102.29,131.76,156.26,100.49
2013-05-20,102.85,131.87,156.01,100.25
2013-05-21,102.45,131.90,156.16,100.25
2013-05-22,102.62,132.69,155.58,100.55
2013-05-23,103.50,132.78,155.53,99.94
2013-05-24,102.34,132.20,154.38,99.09
2013-05-27,100.88,130.42,152.65,97.10
2013-05-28,101.63,131.06,153.24,97.64
2013-05-29,102.23,131.38,153.65,97.80
2013-05-30,101.18,130.90,152.94,97.30
2013-05-31,101.17,131.88,154.08,97.95
2013-06-03,100.46,130.65,152.87,96.70
2013-06-04,99.46,130.05,152.50,97.00
2013-06-05,100.30,131.04,153.37,96.63
2013-06-06,99.30,129.86,152.82,94.19
2013-06-07,97.44,128.97,151.90,93.04
2013-06-10,97.73,129.24,152.07,92.39
2013-06-11,98.80,130.97,153.83,93.13
2013-06-12,96.44,128.39,150.89,91.46
2013-06-13,95.30,127.31,149.44,90.30
2013-06-14,94.63,126.50,148.69,90.77
2013-06-17,94.68,126.21,148.74,90.88
2013-06-18,94.84,126.73,149.08,90.70
2013-06-19,95.53,128.02,149.31,90.33
2013-06-20,96.45,128.18,149.27,89.71
2013-06-21,97.20,128.46,150.66,89.57
2013-06-24,98.36,128.93,151.42,90.88
2013-06-25,97.74,128.28,150.99,90.37
2013-06-26,98.15,128.39,151.33,90.92
2013-06-27,97.65,127.18,149.63,90.67
2013-06-28,98.63,128.56,150.41,91.15
2013-07-01,99.43,129.43,151.18,90.91
2013-07-02,99.62,130.10,151.59,92.04
2013-07-03,100.72,130.62,152.56,92.15
2013-07-04,99.93,129.92,152.59,90.92
2013-07-05,100.35,129.41,150.96,91.80
2013-07-08,101.37,130.00,150.81,91.72
2013-07-09,101.07,129.85,150.82,92.07
2013-07-10,101.17,129.24,150.29,92.67
2013-07-11,99.61,130.39,150.40,91.85
2013-07-12,99.07,129.76,150.42,90.73
2013-07-16,100.05,130.65,151.06,91.25
2013-07-17,99.36,130.56,150.21,91.78
2013-07-18,99.71,130.79,151.72,91.92
2013-07-19,100.86,132.08,153.34,92.37
2013-07-22,100.02,131.67,152.98,92.18
2013-07-23,99.46,131.20,152.75,92.07
2013-07-24,99.51,131.56,153.01,92.45
2013-07-25,100.31,132.37,153.62,91.79
2013-07-26,99.31,131.85,152.73,91.86
2013-07-29,97.99,130.19,150.83,90.80
2013-07-30,98.05,129.97,150.40,90.21
2013-07-31,98.09,130.06,149.46,88.57
2013-08-01,97.85,130.16,148.53,87.66
2013-08-02,99.54,131.43,150.48,88.96
2013-08-05,99.16,131.56,151.47,88.10
2013-08-06,98.03,130.00,150.61,87.40
2013-08-07,97.42,129.58,149.42,87.39
2013-08-08,96.73,129.01,149.83,87.30
2013-08-09,96.89,129.61,150.50,88.22
2013-08-12,96.24,128.24,149.26,88.45
2013-08-13,97.42,129.47,150.53,88.72
2013-08-14,98.31,130.33,151.85,89.34
2013-08-15,97.96,129.95,152.05,89.73
2013-08-16,97.23,129.85,152.10,88.94
2013-08-19,97.65,130.17,152.54,89.76
2013-08-20,97.71,130.35,152.96,89.08
2013-08-21,97.51,130.92,152.61,88.21
2013-08-22,97.91,130.60,152.92,87.60
2013-08-23,98.98,132.10,154.26,89.24
2013-08-26,98.72,132.15,153.85,89.08
2013-08-27,98.14,131.29,152.89,88.16
2013-08-28,97.21,130.08,151.04,87.05
2013-08-29,97.85,130.42,151.91,87.66
2013-08-30,98.36,130.22,152.58,87.83
2013-09-02,98.54,130.02,152.84,88.09
2013-09-03,99.68,131.46,154.94,89.96
2013-09-04,99.61,131.16,155.02,90.14
2013-09-05,99.71,131.63,155.73,91.41
2013-09-06,99.98,131.18,155.94,91.34
2013-09-09,99.69,131.36,155.91,91.49
2013-09-10,99.71,132.16,156.49,92.16
2013-09-11,100.33,133.15,157.88,93.40
2013-09-12,99.71,132.77,157.83,93.19
2013-09-13,99.72,132.57,157.55,92.36
2013-09-17,99.17,132.16,157.67,92.29
2013-09-18,99.24,132.47,157.77,92.68
2013-09-19,98.19,132.85,158.45,93.24
2013-09-20,99.55,134.74,159.65,94.11
2013-09-24,98.78,133.29,158.37,92.86
2013-09-25,98.76,133.05,157.96,92.70
2013-09-26,98.34,132.96,158.11,92.16
2013-09-27,98.96,133.47,158.70,92.70
2013-09-30,97.75,131.90,158.03,90.89
2013-10-01,98.40,133.03,159.27,91.59
2013-10-02,98.04,132.45,158.53,92.10
2013-10-03,97.38,132.25,158.00,91.35
2013-10-04,97.30,132.58,157.27,91.66
2013-10-07,97.26,131.92,156.02,91.85
2013-10-08,96.78,131.40,155.76,91.38
2013-10-09,97.16,131.92,156.34,91.59
2013-10-10,97.61,131.87,155.75,92.31
2013-10-11,98.31,132.94,157.06,92.91
2013-10-15,98.54,133.55,157.18,93.87
2013-10-16,98.50,133.04,157.36,93.87
2013-10-17,98.83,133.78,157.74,94.41
2013-10-18,98.13,134.09,158.47,94.45
2013-10-21,98.07,134.13,158.50,94.60
2013-10-22,98.19,134.24,158.38,94.77
2013-10-23,98.08,135.12,159.27,95.51
2013-10-24,97.47,134.35,157.61,93.92
2013-10-25,97.26,134.08,157.43,93.32
2013-10-28,97.57,134.79,157.89,93.73
2013-10-29,97.55,134.36,156.89,92.87
2013-10-30,98.21,134.93,157.63,93.05
2013-10-31,98.51,135.20,157.99,93.58
2013-11-01,98.23,133.24,157.40,92.95
2013-11-05,98.57,133.24,157.49,93.82
2013-11-06,98.56,132.78,158.21,93.64
2013-11-07,98.72,133.30,158.63,93.53
2013-11-08,98.26,131.78,158.14,92.79
2013-11-11,98.97,132.23,158.47,92.85
2013-11-12,99.29,133.09,158.74,92.84
2013-11-13,99.67,133.89,158.37,92.65
2013-11-14,99.31,133.90,159.39,93.15
2013-11-15,100.27,134.85,161.02,93.46
2013-11-18,100.29,135.18,161.60,93.94
2013-11-19,99.89,134.93,160.96,93.64
2013-11-20,100.19,135.77,161.49,94.42
2013-11-21,100.47,134.85,161.69,93.71
2013-11-22,101.24,136.38,163.93,93.51
2013-11-25,101.47,137.46,164.71,93.21
2013-11-26,101.46,137.27,163.98,93.28
2013-11-27,101.39,137.47,164.27,92.49
2013-11-28,101.95,138.30,165.98,92.97
2013-11-29,102.42,139.42,167.43,93.06
2013-12-02,102.49,139.30,168.24,93.49
2013-12-03,102.91,139.33,168.35,93.84
2013-12-04,102.63,139.44,168.18,93.06
2013-12-05,102.45,139.14,167.73,92.52
2013-12-06,101.98,139.35,166.61,92.37
2013-12-09,103.11,141.37,168.39,93.88
2013-12-10,103.36,142.01,169.76,93.91
2013-12-11,102.92,141.61,169.24,94.08
2013-12-12,102.68,141.44,167.99,92.81
2013-12-13,103.63,142.43,169.36,92.62
2013-12-16,103.19,141.91,168.19,92.31
2013-12-17,103.12,141.83,168.12,92.28
2013-12-18,102.84,141.59,167.37,91.76
2013-12-19,104.15,142.52,170.66,92.26
2013-12-20,104.40,142.36,170.78,92.52
2013-12-24,104.26,142.69,170.36,93.04
2013-12-25,104.32,142.56,170.51,93.05
2013-12-26,104.85,143.31,171.79,93.43
2013-12-27,105.02,143.89,172.51,93.31
2013-12-30,105.40,145.04,173.74,93.25
2014-01-06,104.66,142.33,171.80,94.00
2014-01-07,104.46,142.28,171.36,93.32
2014-01-08,104.78,142.57,171.62,93.45
2014-01-09,104.86,142.35,172.53,93.39
2014-01-10,104.95,142.84,172.95,93.27
2014-01-14,103.32,141.17,169.41,93.35
2014-01-15,104.13,142.39,171.12,93.40
2014-01-16,104.87,142.54,171.51,92.46
2014-01-17,104.39,142.13,170.65,92.09
2014-01-20,104.03,140.54,170.61,91.14
2014-01-21,104.46,141.49,171.50,92.03
2014-01-22,104.26,141.50,171.88,92.42
2014-01-23,104.74,141.81,173.47,92.56
2014-01-24,103.50,141.68,172.09,90.65
2014-01-27,102.33,139.98,168.75,89.02
2014-01-28,102.68,140.35,170.15,89.99
2014-01-29,103.15,140.79,170.97,90.81
2014-01-30,102.20,139.55,169.25,89.39
2014-01-31,102.86,139.42,169.66,90.76
2014-02-03,102.28,137.97,168.12,89.71
2014-02-04,101.24,136.92,165.14,88.49
2014-02-05,101.59,137.34,165.95,90.50
2014-02-06,101.59,137.50,165.82,91.14
2014-02-07,102.04,138.66,166.54,91.48
2014-02-10,102.50,139.66,168.21,91.75
2014-02-12,102.50,139.76,168.58,92.49
2014-02-13,102.51,139.37,170.29,91.77
2014-02-14,102.28,139.91,170.31,91.99
2014-02-17,101.44,139.02,170.01,91.73
2014-02-18,102.18,139.99,170.82,92.66
2014-02-19,102.33,140.86,170.76,92.13
2014-02-20,102.25,140.46,170.57,92.07
2014-02-21,102.53,140.67,170.85,92.24
2014-02-24,102.59,140.98,170.63,91.99
2014-02-25,102.55,140.82,170.79,92.65
2014-02-26,102.20,140.46,170.50,91.88
2014-02-27,102.37,140.09,170.61,91.44
2014-02-28,101.90,139.67,170.09,91.34
2014-03-03,101.31,139.54,169.55,90.12
2014-03-04,101.55,139.48,169.22,90.86
2014-03-05,102.26,140.50,170.32,91.86
2014-03-06,102.40,140.65,171.20,92.44
2014-03-07,103.09,142.90,172.50,93.60
2014-03-10,103.23,143.36,172.77,93.43
2014-03-11,103.29,143.31,171.92,93.12
2014-03-12,102.95,142.67,171.07,92.24
2014-03-13,102.78,142.87,170.78,93.18
2014-03-14,101.83,141.18,169.28,92.06
2014-03-17,101.43,141.01,168.66,91.42
2014-03-18,101.84,141.95,169.45,92.57
2014-03-19,101.44,141.30,168.36,92.56
2014-03-20,102.32,141.48,169.25,92.32
2014-03-24,102.35,141.16,168.73,92.98
2014-03-25,102.20,141.37,168.61,93.45
2014-03-26,102.36,141.47,169.27,93.76
2014-03-27,101.86,140.49,168.89,93.93
2014-03-28,102.06,140.26,169.61,94.83
2014-03-31,102.92,141.61,171.25,95.19
2014-04-01,103.20,142.15,171.96,95.75
2014-04-02,103.73,143.10,172.48,95.84
2014-04-03,103.86,142.95,172.71,95.84
2014-04-04,103.90,142.56,172.38,95.98
2014-04-07,103.24,141.47,171.14,95.85
2014-04-08,102.95,141.50,171.04,95.53
2014-04-09,101.99,140.59,170.76,95.37
2014-04-10,102.06,141.57,171.63,95.81
2014-04-11,101.54,141.03,170.32,95.24
2014-04-14,101.44,140.48,169.58,95.28
2014-04-15,101.88,140.79,170.46,95.95
2014-04-16,102.12,141.05,170.89,95.38
2014-04-17,102.14,141.36,171.92,95.87
2014-04-18,102.55,141.61,172.17,95.64
2014-04-21,102.61,141.72,172.31,95.76
2014-04-22,102.66,141.57,172.37,95.84
2014-04-23,102.65,141.64,172.74,96.24
2014-04-24,102.47,141.60,172.06,95.28
2014-04-25,102.39,141.58,172.14,94.81
2014-04-28,102.12,141.10,171.41,94.77
2014-04-30,102.61,141.68,172.67,95.26
2014-05-01,102.26,141.80,172.57,95.00
2014-05-02,102.37,141.90,172.92,94.97
2014-05-07,101.63,141.61,172.55,95.03
2014-05-08,101.95,141.77,172.87,95.09
2014-05-09,101.68,140.69,172.14,95.18
2014-05-12,102.02,140.30,171.91,95.49
2014-05-13,102.21,140.66,172.52,95.64
2014-05-14,102.19,140.01,172.02,95.79
2014-05-15,101.83,139.70,170.82,95.40
2014-05-16,101.63,139.33,170.61,95.01
2014-05-19,101.58,139.17,170.89,95.09
2014-05-20,101.47,139.10,170.62,94.56
2014-05-21,101.31,138.87,170.55,93.47
2014-05-22,101.43,138.75,171.43,93.66
2014-05-23,101.84,138.95,171.67,93.93
2014-05-26,101.98,138.89,171.64,94.20
2014-05-27,101.93,139.28,171.94,94.41
2014-05-28,101.97,139.01,171.46,94.43
2014-05-29,101.75,138.36,170.09,93.96
2014-05-30,101.65,138.27,170.03,94.72
2014-06-02,101.98,138.94,170.85,94.85
2014-06-03,102.41,139.30,171.55,94.69
2014-06-04,102.63,139.76,171.73,95.03
2014-06-05,102.65,139.62,171.83,95.26
2014-06-06,102.37,139.84,172.10,95.50
2014-06-09,102.57,139.94,172.37,95.78
2014-06-10,102.48,139.28,172.22,95.81
2014-06-11,102.35,138.50,171.41,95.90
2014-06-12,102.04,138.16,171.38,95.73
2014-06-13,101.80,137.97,172.52,95.89
2014-06-16,101.98,138.08,173.18,95.71
2014-06-17,101.95,138.44,173.07,95.74
2014-06-18,102.18,138.44,173.37,95.41
2014-06-19,102.01,138.58,173.35,95.90
2014-06-20,101.90,138.73,173.61,95.81
2014-06-23,102.10,138.72,173.69,95.85
2014-06-24,101.83,138.49,173.32,95.98
2014-06-25,101.96,138.69,173.13,95.42
2014-06-26,101.70,138.64,172.75,95.74
2014-06-27,101.51,138.25,172.93,95.72
2014-06-30,101.30,138.21,172.53,95.44
2014-07-01,101.45,138.91,173.60,95.58
2014-07-02,101.59,138.95,174.17,96.45
2014-07-03,101.87,139.07,174.83,96.16
2014-07-04,102.16,138.97,175.30,95.57
2014-07-07,102.20,138.81,175.18,95.55
2014-07-08,101.74,138.42,174.39,95.39
2014-07-09,101.56,138.28,174.01,95.61
2014-07-10,101.55,138.55,174.29,95.73
2014-07-11,101.38,137.85,173.60,95.09
2014-07-14,101.39,137.88,173.59,95.23
2014-07-15,101.65,138.42,173.68,95.43
2014-07-16,101.74,137.99,174.38,95.25
2014-07-17,101.66,137.52,174.24,95.25
2014-07-18,101.26,136.92,173.05,94.63
2014-07-22,101.48,137.24,173.30,95.07
2014-07-23,101.52,136.70,173.24,95.26
2014-07-24,101.54,136.63,172.99,95.89
2014-07-25,101.80,137.08,173.00,95.91
2014-07-28,101.81,136.70,172.85,95.61
2014-07-29,101.86,136.85,173.01,95.82
2014-07-30,102.10,136.94,173.07,95.78
2014-07-31,102.85,137.78,173.99,95.93
2014-08-01,102.84,137.70,173.71,95.75
2014-08-04,102.57,137.72,172.63,95.60
2014-08-05,102.63,137.71,173.12,95.74
2014-08-06,102.61,137.13,173.15,95.38
2014-08-07,102.17,136.72,172.26,95.51
2014-08-08,102.11,136.35,171.66,94.57
2014-08-11,102.16,136.90,171.39,94.77
2014-08-12,102.31,136.85,171.69,94.67
2014-08-13,102.26,136.68,171.87,94.89
2014-08-14,102.50,136.96,171.04,95.37
2014-08-15,102.51,136.95,171.07,95.56
2014-08-18,102.39,137.08,171.17,95.44
2014-08-19,102.63,137.05,171.60,95.75
2014-08-20,102.99,137.15,171.21,95.76
2014-08-21,103.82,137.62,172.33,96.34
2014-08-22,103.96,138.01,172.28,96.75
2014-08-25,104.19,137.50,172.48,96.94
2014-08-26,104.10,137.28,172.52,96.64
2014-08-27,104.12,136.98,172.25,97.02
2014-08-28,103.76,136.90,172.11,96.93
2014-08-29,103.74,136.73,172.08,97.04
2014-09-01,104.14,136.68,172.79,97.17
2014-09-02,104.40,137.10,173.41,97.46
2014-09-03,105.22,138.15,173.29,97.69
2014-09-04,104.93,137.93,172.67,98.12
2014-09-05,105.57,136.50,172.09,98.59
2014-09-08,105.13,136.13,170.60,98.43
2014-09-09,106.06,136.76,170.78,98.44
2014-09-10,106.12,137.37,171.21,97.78
2014-09-11,106.80,138.03,173.17,97.88
2014-09-12,107.22,138.50,174.15,97.53
2014-09-16,107.17,138.72,174.02,96.81
2014-09-17,107.27,138.96,174.49,97.38
2014-09-18,108.53,139.48,176.46,97.21
2014-09-19,108.86,140.53,179.52,97.75
2014-09-22,108.98,140.00,177.98,97.40
2014-09-24,108.68,139.65,178.13,96.18
2014-09-25,109.24,139.57,178.41,96.79
2014-09-26,108.55,138.47,177.27,95.67
2014-09-29,109.37,138.72,177.72,95.62
2014-09-30,109.45,138.85,177.68,95.21
2014-10-01,109.76,138.52,177.83,95.85
2014-10-02,109.09,137.67,176.56,95.43
2014-10-03,108.77,137.65,175.55,95.62
2014-10-06,109.69,137.29,175.24,95.21
2014-10-07,108.95,137.59,174.98,95.42
2014-10-08,108.26,136.95,174.08,95.40
2014-10-09,108.29,137.84,175.05,95.66
2014-10-10,107.78,136.85,173.78,94.44
2014-10-14,107.15,136.26,172.12,93.66
2014-10-15,107.27,135.55,170.37,93.25
2014-10-16,105.92,135.93,169.44,93.21
2014-10-17,106.35,136.22,170.93,93.30
2014-10-20,107.14,136.61,172.41,93.99
2014-10-21,106.86,136.68,172.69,93.87
2014-10-22,107.05,136.09,172.50,93.96
2014-10-23,107.16,135.45,171.92,93.82
2014-10-24,108.01,136.72,173.23,94.38
2014-10-27,107.97,136.97,173.87,95.24
2014-10-28,107.98,137.20,174.11,95.16
2014-10-29,108.14,137.71,174.51,95.88
2014-10-30,109.01,137.58,174.14,95.71
2014-10-31,109.34,137.78,174.94,96.48
