1976-11-08,BA,42.00,901800
1976-11-09,BA,41.50,1958600
1976-11-10,BA,41.25,1366400
1976-11-11,BA,42.50,2153000
1976-11-12,BA,42.25,2061800
1976-11-15,BA,41.75,1344800
1976-11-16,BA,40.25,1871000
1976-11-17,BA,41.13,1101800
1976-11-18,BA,42.25,3538200
1976-11-19,BA,43.12,3283200
1976-11-22,BA,43.50,1752200
1976-11-23,BA,43.50,1211400
1976-11-24,BA,43.87,1412000
1976-11-26,BA,44.25,2114000
1976-11-29,BA,44.25,725400
1976-11-30,BA,44.12,834600
1976-12-01,BA,44.00,3933000
1976-12-02,BA,43.00,2554200
1976-12-03,BA,42.50,1925400
1976-12-06,BA,43.62,1344800
1976-12-07,BA,43.62,1701000
1976-12-08,BA,43.87,1017000
1976-12-09,BA,44.75,3283200
1976-12-10,BA,44.50,601200
1976-12-13,BA,44.50,506600
1976-12-14,BA,44.75,1211400
1976-12-15,BA,45.88,1664400
1976-12-16,BA,45.63,1609400
1976-12-17,BA,45.63,1903800
1976-12-20,BA,45.00,1451600
1976-12-21,BA,45.25,792200
1976-12-22,BA,45.50,1278200
1976-12-23,BA,44.00,877400
1976-12-27,BA,44.12,1062800
1976-12-28,BA,44.25,1569800
1976-12-29,BA,44.25,895400
1976-12-30,BA,44.75,1403000
1976-12-31,BA,44.75,257600
1976-01-02,BF.A,11.38,300
1976-01-05,BF.A,11.38,2000
1976-01-06,BF.A,12.13,1500
1976-01-07,BF.A,12.38,700
1976-01-08,BF.A,12.38,500
1976-01-09,BF.A,12.38,1300
1976-01-12,BF.A,13.13,900
1976-01-13,BF.A,13.13,100
1976-01-14,BF.A,13.13,400
1976-01-15,BF.A,13.13,0
1976-01-16,BF.A,13.13,100
1976-01-19,BF.A,13.13,0
1976-01-20,BF.A,13.13,0
1976-01-21,BF.A,13.13,0
1976-01-22,BF.A,13.13,0
1976-01-23,BF.A,12.75,100
1976-01-26,BF.A,13.13,100
1976-01-27,BF.A,13.50,600
1976-01-28,BF.A,13.50,0
1976-01-29,BF.A,13.75,100
1976-01-30,BF.A,13.75,1600
1976-02-02,BF.A,14.50,3100
1976-02-03,BF.A,14.50,0
1976-02-04,BF.A,14.50,0
1976-02-05,BF.A,14.50,0
1976-02-06,BF.A,14.13,400
1976-02-09,BF.A,14.13,0
1976-02-10,BF.A,13.75,100
1976-02-11,BF.A,13.75,0
1976-02-12,BF.A,14.13,200
1976-02-13,BF.A,14.13,0
1976-02-17,BF.A,14.13,0
1976-02-18,BF.A,13.75,300
1976-02-19,BF.A,14.13,300
1976-02-20,BF.A,14.13,0
1976-02-23,BF.A,14.13,200
1976-02-24,BF.A,14.13,400
1976-02-25,BF.A,13.75,400
1976-02-26,BF.A,13.75,0
1976-02-27,BF.A,13.75,200
1976-03-01,BF.A,13.75,0
1976-03-02,BF.A,13.75,900
1976-03-03,BF.A,14.13,700
1976-03-04,BF.A,14.13,500
1976-03-05,BF.A,14.13,0
1976-03-08,BF.A,14.13,0
1976-03-09,BF.A,14.13,0
1976-03-10,BF.A,13.50,400
1976-03-11,BF.A,13.50,0
1976-03-12,BF.A,13.50,400
1976-03-15,BF.A,13.13,1200
1976-03-16,BF.A,13.50,1100
1976-03-17,BF.A,13.50,0
1976-03-18,BF.A,13.50,0
1976-03-19,BF.A,14.13,500
1976-03-22,BF.A,14.13,100
1976-03-23,BF.A,14.13,100
1976-03-24,BF.A,14.13,0
1976-03-25,BF.A,14.13,0
1976-03-26,BF.A,13.75,200
1976-03-29,BF.A,13.50,300
1976-03-30,BF.A,13.13,100
1976-03-31,BF.A,13.13,100
1976-04-01,BF.A,13.13,500
1976-04-02,BF.A,13.13,400
1976-04-05,BF.A,13.13,400
1976-04-06,BF.A,12.38,400
1976-04-07,BF.A,12.38,300
1976-04-08,BF.A,12.38,200
1976-04-09,BF.A,12.38,1300
1976-04-12,BF.A,12.38,0
1976-04-13,BF.A,12.38,0
1976-04-14,BF.A,12.38,100
1976-04-15,BF.A,12.38,0
1976-04-19,BF.A,12.38,100
1976-04-20,BF.A,12.38,600
1976-04-21,BF.A,12.38,500
1976-04-22,BF.A,12.38,400
1976-04-23,BF.A,12.38,2000
1976-04-26,BF.A,12.38,600
1976-04-27,BF.A,12.38,500
1976-04-28,BF.A,12.38,600
1976-04-29,BF.A,12.38,1300
1976-04-30,BF.A,12.38,200
1976-05-03,BF.A,12.13,100
1976-05-04,BF.A,12.38,3100
1976-05-05,BF.A,12.38,400
1976-05-06,BF.A,12.38,0
1976-05-07,BF.A,12.38,1200
1976-05-10,BF.A,12.38,100
1976-05-11,BF.A,12.38,600
1976-05-12,BF.A,12.38,100
1976-05-13,BF.A,12.38,900
1976-05-14,BF.A,12.38,100
1976-05-17,BF.A,12.38,0
1976-05-18,BF.A,12.38,700
1976-05-19,BF.A,12.38,0
1976-05-20,BF.A,12.38,200
1976-05-21,BF.A,12.38,0
1976-05-24,BF.A,12.38,100
1976-05-25,BF.A,12.38,0
1976-05-26,BF.A,12.38,100
1976-05-27,BF.A,12.38,0
1976-05-28,BF.A,12.38,0
1976-06-01,BF.A,12.38,0
1976-06-02,BF.A,12.38,0
1976-06-03,BF.A,12.38,700
1976-06-04,BF.A,12.38,200
1976-06-07,BF.A,12.38,100
1976-06-08,BF.A,12.13,700
1976-06-09,BF.A,12.13,300
1976-06-10,BF.A,12.38,700
1976-06-11,BF.A,12.38,0
1976-06-14,BF.A,12.13,1500
1976-06-15,BF.A,12.13,0
1976-06-16,BF.A,11.75,1400
1976-06-17,BF.A,11.38,500
1976-06-18,BF.A,11.38,200
1976-06-21,BF.A,11.13,1300
1976-06-22,BF.A,11.38,800
1976-06-23,BF.A,11.38,300
1976-06-24,BF.A,11.38,800
1976-06-25,BF.A,11.38,200
1976-06-28,BF.A,11.38,100
1976-06-29,BF.A,11.38,100
1976-06-30,BF.A,11.38,800
1976-07-01,BF.A,11.13,600
1976-07-02,BF.A,11.38,100
1976-07-06,BF.A,10.75,1800
1976-07-07,BF.A,11.13,400
1976-07-08,BF.A,11.38,400
1976-07-09,BF.A,11.75,1100
1976-07-12,BF.A,11.75,100
1976-07-13,BF.A,11.75,0
1976-07-14,BF.A,11.75,0
1976-07-15,BF.A,11.75,0
1976-07-16,BF.A,11.75,0
1976-07-19,BF.A,11.75,0
1976-07-20,BF.A,12.13,300
1976-07-21,BF.A,11.38,1900
1976-07-22,BF.A,11.75,600
1976-07-23,BF.A,11.38,400
1976-07-26,BF.A,11.38,100
1976-07-27,BF.A,11.38,1000
1976-07-28,BF.A,11.38,0
1976-07-29,BF.A,11.38,0
1976-07-30,BF.A,11.38,700
1976-08-02,BF.A,11.38,0
1976-08-03,BF.A,11.13,1200
1976-08-04,BF.A,11.38,200
1976-08-05,BF.A,11.38,0
1976-08-06,BF.A,11.38,0
1976-08-09,BF.A,11.38,100
1976-08-10,BF.A,11.13,300
1976-08-11,BF.A,11.38,400
1976-08-12,BF.A,11.38,0
1976-08-13,BF.A,11.38,0
1976-08-16,BF.A,11.75,400
1976-08-17,BF.A,11.75,0
1976-08-18,BF.A,12.13,1200
1976-08-19,BF.A,12.38,200
1976-08-20,BF.A,12.38,0
1976-08-23,BF.A,12.38,0
1976-08-24,BF.A,12.38,700
1976-08-25,BF.A,12.13,100
1976-08-26,BF.A,12.13,0
1976-08-27,BF.A,12.13,0
1976-08-30,BF.A,12.13,0
1976-08-31,BF.A,12.13,0
1976-09-01,BF.A,12.13,0
1976-09-02,BF.A,12.13,0
1976-09-03,BF.A,12.13,0
1976-09-07,BF.A,12.13,500
1976-09-08,BF.A,12.13,800
1976-09-09,BF.A,12.13,300
1976-09-10,BF.A,12.38,100
1976-09-13,BF.A,12.38,0
1976-09-14,BF.A,12.13,100
1976-09-15,BF.A,12.38,200
1976-09-16,BF.A,12.38,1100
1976-09-17,BF.A,12.38,0
1976-09-20,BF.A,12.75,400
1976-09-21,BF.A,12.75,400
1976-09-22,BF.A,13.13,300
1976-09-23,BF.A,12.75,100
1976-09-24,BF.A,12.75,0
1976-09-27,BF.A,12.75,0
1976-09-28,BF.A,12.75,0
1976-09-29,BF.A,12.75,0
1976-09-30,BF.A,12.75,100
1976-10-01,BF.A,13.13,600
1976-10-04,BF.A,13.13,0
1976-10-05,BF.A,13.13,400
1976-10-06,BF.A,13.13,200
1976-10-07,BF.A,13.13,0
1976-10-08,BF.A,12.75,400
1976-10-11,BF.A,12.75,200
1976-10-12,BF.A,12.75,0
1976-10-13,BF.A,12.75,0
1976-10-14,BF.A,12.75,0
1976-10-15,BF.A,12.75,0
1976-10-18,BF.A,12.75,0
1976-10-19,BF.A,12.75,0
1976-10-20,BF.A,13.13,300
1976-10-21,BF.A,12.38,500
1976-10-22,BF.A,12.38,300
1976-10-25,BF.A,12.38,0
1976-10-26,BF.A,12.38,0
1976-10-27,BF.A,12.38,0
1976-10-28,BF.A,12.38,100
1976-10-29,BF.A,12.38,0
1976-11-01,BF.A,12.38,0
1976-11-03,BF.A,12.38,100
1976-11-04,BF.A,12.13,400
1976-11-05,BF.A,12.38,200
1976-11-08,BF.A,12.38,0
1976-11-09,BF.A,12.38,0
1976-11-10,BF.A,12.38,700
1976-11-11,BF.A,12.38,0
1976-11-12,BF.A,12.13,200
1976-11-15,BF.A,12.13,0
1976-11-16,BF.A,12.13,0
1976-11-17,BF.A,12.13,100
1976-11-18,BF.A,12.38,500
1976-11-19,BF.A,12.38,0
1976-11-22,BF.A,12.13,900
1976-11-23,BF.A,12.13,0
1976-11-24,BF.A,12.38,500
1976-11-26,BF.A,12.13,100
1976-11-29,BF.A,12.13,100
1976-11-30,BF.A,12.13,300
1976-12-01,BF.A,12.13,200
1976-12-02,BF.A,12.13,300
1976-12-03,BF.A,12.13,200
1976-12-06,BF.A,12.38,100
1976-12-07,BF.A,12.13,200
1976-12-08,BF.A,12.38,600
1976-12-09,BF.A,12.75,1500
1976-12-10,BF.A,13.13,1300
1976-12-13,BF.A,13.75,1000
1976-12-14,BF.A,13.75,200
1976-12-15,BF.A,13.75,100
1976-12-16,BF.A,13.75,100
1976-12-17,BF.A,13.75,200
1976-12-20,BF.A,13.75,400
1976-12-21,BF.A,13.75,200
1976-12-22,BF.A,13.75,200
1976-12-23,BF.A,13.75,0
1976-12-27,BF.A,14.13,300
1976-12-28,BF.A,14.75,1200
1976-12-29,BF.A,14.13,300
1976-12-30,BF.A,14.13,600
1976-12-31,BF.A,14.13,200
1976-01-02,BK,29.25,13500
1976-01-05,BK,29.50,52000
1976-01-06,BK,29.25,63300
1976-01-07,BK,29.25,217300
1976-01-08,BK,29.25,124500
1976-01-09,BK,29.50,158400
1976-01-12,BK,29.50,244500
1976-01-13,BK,29.75,147100
1976-01-14,BK,29.75,81500
1976-01-15,BK,29.50,201500
1976-01-16,BK,29.50,104100
1976-01-19,BK,29.00,99600
1976-01-20,BK,29.75,264900
1976-01-21,BK,29.25,124500
1976-01-22,BK,29.00,99600
1976-01-23,BK,29.25,120000
1976-01-26,BK,30.00,292000
1976-01-27,BK,30.00,79200
1976-01-28,BK,30.87,117700
1976-01-29,BK,31.37,199200
1976-01-30,BK,32.13,144900
1976-02-02,BK,31.63,86000
1976-02-03,BK,31.63,49800
1976-02-04,BK,31.63,54300
1976-02-05,BK,31.37,124500
1976-02-06,BK,32.13,131300
1976-02-09,BK,32.13,90500
1976-02-10,BK,31.88,45200
1976-02-11,BK,32.13,92800
1976-02-12,BK,31.63,47500
1976-02-13,BK,32.37,47500
1976-02-17,BK,32.87,47500
1976-02-18,BK,32.13,110900
1976-02-19,BK,32.37,45200
1976-02-20,BK,32.13,20300
1976-02-23,BK,32.13,122200
1976-02-24,BK,32.13,43000
1976-02-25,BK,31.88,95000
1976-02-26,BK,32.13,49800
1976-02-27,BK,32.37,54300
1976-03-01,BK,32.13,90500
1976-03-02,BK,31.63,144900
1976-03-03,BK,31.12,292000
1976-03-04,BK,31.12,63300
1976-03-05,BK,30.87,65600
1976-03-08,BK,29.75,192400
1976-03-09,BK,30.00,88300
1976-03-10,BK,30.00,95000
1976-03-11,BK,30.00,230900
1976-03-12,BK,30.00,513900
1976-03-15,BK,30.00,49800
1976-03-16,BK,30.13,27100
1976-03-17,BK,30.13,47500
1976-03-18,BK,30.38,52000
1976-03-19,BK,30.63,29400
1976-03-22,BK,30.63,36200
1976-03-23,BK,30.63,88300
1976-03-24,BK,31.12,49800
1976-03-25,BK,32.13,86000
1976-03-26,BK,32.37,120000
1976-03-29,BK,32.87,92800
1976-03-30,BK,32.37,49800
1976-03-31,BK,32.87,129000
1976-04-01,BK,32.37,15800
1976-04-02,BK,32.37,72400
1976-04-05,BK,32.13,81500
1976-04-06,BK,31.88,95000
1976-04-07,BK,32.37,117700
1976-04-08,BK,32.13,79200
1976-04-09,BK,32.13,63300
1976-04-12,BK,32.37,76900
1976-04-13,BK,32.37,81500
1976-04-14,BK,32.37,269400
1976-04-15,BK,32.37,67900
1976-04-19,BK,32.13,79200
1976-04-20,BK,32.13,115400
1976-04-21,BK,32.13,258100
1976-04-22,BK,32.13,36200
1976-04-23,BK,32.13,92800
1976-04-26,BK,32.13,56600
1976-04-27,BK,32.13,52000
1976-04-28,BK,32.13,142600
1976-04-29,BK,32.13,101800
1976-04-30,BK,31.63,72400
1976-05-03,BK,31.12,56600
1976-05-04,BK,32.13,67900
1976-05-05,BK,31.37,122200
1976-05-06,BK,31.12,22600
1976-05-07,BK,31.37,67900
1976-05-10,BK,32.13,54300
1976-05-11,BK,31.63,81500
1976-05-12,BK,32.13,40700
1976-05-13,BK,31.88,27100
1976-05-14,BK,31.63,52000
1976-05-17,BK,31.88,117700
1976-05-18,BK,31.12,29400
1976-05-19,BK,31.12,18100
1976-05-20,BK,30.63,58800
1976-05-21,BK,30.63,47500
1976-05-24,BK,30.38,49800
1976-05-25,BK,30.87,79200
1976-05-26,BK,30.63,29400
1976-05-27,BK,30.63,47500
1976-05-28,BK,30.87,86000
1976-06-01,BK,31.12,33900
1976-06-02,BK,30.87,56600
1976-06-03,BK,30.87,144900
1976-06-04,BK,31.37,29400
1976-06-07,BK,31.37,18100
1976-06-08,BK,31.88,33900
1976-06-09,BK,31.37,31600
1976-06-10,BK,31.37,47500
1976-06-11,BK,31.88,15800
1976-06-14,BK,31.88,47500
1976-06-15,BK,32.13,40700
1976-06-16,BK,32.13,92800
1976-06-17,BK,31.88,138100
1976-06-18,BK,32.13,56600
1976-06-21,BK,31.88,58800
1976-06-22,BK,31.63,92800
1976-06-23,BK,31.37,38400
1976-06-24,BK,31.88,49800
1976-06-25,BK,32.13,120000
1976-06-28,BK,32.13,67900
1976-06-29,BK,32.13,63300
1976-06-30,BK,32.13,1070900
1976-07-01,BK,32.13,67900
1976-07-02,BK,31.63,2200
1976-07-06,BK,31.37,67900
1976-07-07,BK,32.13,76900
1976-07-08,BK,32.37,47500
1976-07-09,BK,32.13,65600
1976-07-12,BK,32.87,86000
1976-07-13,BK,32.87,65600
1976-07-14,BK,32.87,108600
1976-07-15,BK,32.62,90500
1976-07-16,BK,32.87,280700
1976-07-19,BK,32.13,67900
1976-07-20,BK,31.88,36200
1976-07-21,BK,32.62,183300
1976-07-22,BK,32.13,54300
1976-07-23,BK,32.13,74700
1976-07-26,BK,32.37,18100
1976-07-27,BK,32.37,149400
1976-07-28,BK,32.62,101800
1976-07-29,BK,32.62,29400
1976-07-30,BK,32.62,54300
1976-08-02,BK,32.62,18100
1976-08-03,BK,32.62,54300
1976-08-04,BK,32.37,24900
1976-08-05,BK,32.13,233200
1976-08-06,BK,32.13,174300
1976-08-09,BK,32.13,11300
1976-08-10,BK,32.13,33900
1976-08-11,BK,32.13,131300
1976-08-12,BK,32.37,38400
1976-08-13,BK,32.62,24900
1976-08-16,BK,32.37,217300
1976-08-17,BK,32.87,43000
1976-08-18,BK,32.87,58800
1976-08-19,BK,32.62,38400
1976-08-20,BK,32.37,33900
1976-08-23,BK,32.13,40700
1976-08-24,BK,31.63,24900
1976-08-25,BK,32.13,38400
1976-08-26,BK,32.13,33900
1976-08-27,BK,31.88,27100
1976-08-30,BK,31.88,38400
1976-08-31,BK,31.88,22600
1976-09-01,BK,32.13,43000
1976-09-02,BK,32.13,13500
1976-09-03,BK,32.13,31600
1976-09-07,BK,31.63,110900
1976-09-08,BK,32.13,74700
1976-09-09,BK,32.13,52000
1976-09-10,BK,32.13,40700
1976-09-13,BK,32.37,38400
1976-09-14,BK,32.13,201500
1976-09-15,BK,32.13,18100
1976-09-16,BK,32.13,92800
1976-09-17,BK,32.37,22600
1976-09-20,BK,32.37,258100
1976-09-21,BK,33.25,40700
1976-09-22,BK,32.87,117700
1976-09-23,BK,32.87,81500
1976-09-24,BK,32.13,425600
1976-09-27,BK,32.13,27100
1976-09-28,BK,31.37,255800
1976-09-29,BK,31.37,67900
1976-09-30,BK,31.37,52000
1976-10-01,BK,31.63,52000
1976-10-04,BK,31.88,24900
1976-10-05,BK,31.63,172000
1976-10-06,BK,32.13,106400
1976-10-07,BK,32.13,40700
1976-10-08,BK,32.13,124500
1976-10-11,BK,32.13,18100
1976-10-12,BK,31.63,203700
1976-10-13,BK,32.13,147100
1976-10-14,BK,31.63,22600
1976-10-15,BK,31.63,58800
1976-10-18,BK,31.12,196900
1976-10-19,BK,31.12,120000
1976-10-20,BK,30.63,67900
1976-10-21,BK,30.63,67900
1976-10-22,BK,30.38,54300
1976-10-25,BK,30.38,58800
1976-10-26,BK,30.13,133500
1976-10-27,BK,30.38,33900
1976-10-28,BK,30.63,52000
1976-10-29,BK,30.13,167500
1976-11-01,BK,30.63,38400
1976-11-03,BK,30.63,38400
1976-11-04,BK,31.12,36200
1976-11-05,BK,31.37,97300
1976-11-08,BK,30.63,58800
1976-11-09,BK,30.63,40700
1976-11-10,BK,30.38,70100
1976-11-11,BK,30.38,45200
1976-11-12,BK,30.38,52000
1976-11-15,BK,30.63,56600
1976-11-16,BK,30.63,18100
1976-11-17,BK,31.12,76900
1976-11-18,BK,31.37,67900
1976-11-19,BK,31.37,144900
1976-11-22,BK,31.37,49800
1976-11-23,BK,31.12,38400
1976-11-24,BK,31.63,240000
1976-11-26,BK,30.87,715400
1976-11-29,BK,31.12,61100
1976-11-30,BK,31.12,160700
1976-12-01,BK,31.12,81500
1976-12-02,BK,32.13,482200
1976-12-03,BK,32.13,92800
1976-12-06,BK,32.13,160700
1976-12-07,BK,32.62,244500
1976-12-08,BK,34.75,328300
1976-12-09,BK,35.00,181100
1976-12-10,BK,34.75,126700
1976-12-13,BK,35.00,76900
1976-12-14,BK,35.25,90500
1976-12-15,BK,35.00,76900
1976-12-16,BK,35.00,283000
1976-12-17,BK,35.00,90500
1976-12-20,BK,35.00,83700
1976-12-21,BK,35.50,45200
1976-12-22,BK,36.00,131300
1976-12-23,BK,35.50,160700
1976-12-27,BK,35.00,113200
1976-12-28,BK,35.50,49800
1976-12-29,BK,35.75,151600
1976-12-30,BK,35.50,79200
1976-12-31,BK,36.38,101800
1976-01-02,BMY,69.25,154600
1976-01-05,BMY,69.87,1990300
1976-01-06,BMY,70.25,1170000
1976-01-07,BMY,71.62,1240600
1976-01-08,BMY,72.63,2232400
1976-01-09,BMY,72.63,786700
1976-01-12,BMY,74.25,1560000
1976-01-13,BMY,73.62,1902900
1976-01-14,BMY,76.37,1751600
1976-01-15,BMY,73.00,1792000
1976-01-16,BMY,73.62,396700
1976-01-19,BMY,73.62,1607000
1976-01-20,BMY,75.25,1257400
1976-01-21,BMY,76.37,1159900
1976-01-22,BMY,75.63,867400
1976-01-23,BMY,77.38,951400
1976-01-26,BMY,77.38,1633900
1976-01-27,BMY,75.25,1099400
1976-01-28,BMY,74.62,2060900
1976-01-29,BMY,77.00,2145000
1976-01-30,BMY,78.37,2978800
1976-02-02,BMY,78.00,1428900
1976-02-03,BMY,77.38,1560000
1976-02-04,BMY,77.38,1314500
1976-02-05,BMY,77.62,1338100
1976-02-06,BMY,77.38,894300
1976-02-09,BMY,77.00,413500
1976-02-10,BMY,75.25,769900
1976-02-11,BMY,74.00,1052300
1976-02-12,BMY,75.00,1069100
1976-02-13,BMY,74.00,1354900
1976-02-17,BMY,73.00,1533100
1976-02-18,BMY,72.63,917800
1976-02-19,BMY,73.62,1701200
1976-02-20,BMY,75.00,4451400
1976-02-23,BMY,73.62,837100
1976-02-24,BMY,74.00,1180100
1976-02-25,BMY,71.62,961500
1976-02-26,BMY,69.25,746300
1976-02-27,BMY,68.63,2198800
1976-03-01,BMY,68.63,1442300
1976-03-02,BMY,69.63,1590200
1976-03-03,BMY,67.88,1045600
1976-03-04,BMY,66.88,1301100
1976-03-05,BMY,66.62,2867800
1976-03-08,BMY,69.63,1543200
1976-03-09,BMY,68.87,1365000
1976-03-10,BMY,69.63,642100
1976-03-11,BMY,68.63,971600
1976-03-12,BMY,68.87,1714600
1976-03-15,BMY,68.87,1637300
1976-03-16,BMY,70.62,1818900
1976-03-17,BMY,71.00,1560000
1976-03-18,BMY,71.00,470600
1976-03-19,BMY,71.62,1012000
1976-03-22,BMY,72.25,1976900
1976-03-23,BMY,73.62,1025400
1976-03-24,BMY,76.00,2060900
1976-03-25,BMY,75.25,927900
1976-03-26,BMY,74.62,739600
1976-03-29,BMY,73.62,463900
1976-03-30,BMY,73.25,978300
1976-03-31,BMY,74.00,558100
1976-04-01,BMY,73.62,766500
1976-04-02,BMY,74.00,235300
1976-04-05,BMY,74.62,924500
1976-04-06,BMY,74.00,800100
1976-04-07,BMY,73.00,1351500
1976-04-08,BMY,72.00,1119500
1976-04-09,BMY,72.00,537900
1976-04-12,BMY,71.25,551300
1976-04-13,BMY,73.00,500900
1976-04-14,BMY,73.25,665700
1976-04-15,BMY,75.25,1196900
1976-04-19,BMY,74.62,548000
1976-04-20,BMY,76.37,874100
1976-04-21,BMY,76.62,726200
1976-04-22,BMY,75.63,1025400
1976-04-23,BMY,76.00,554700
1976-04-26,BMY,76.37,279000
1976-04-27,BMY,76.37,527800
1976-04-28,BMY,74.62,991800
1976-04-29,BMY,74.25,366400
1976-04-30,BMY,74.00,537900
1976-05-03,BMY,73.62,467300
1976-05-04,BMY,73.62,336200
1976-05-05,BMY,74.25,316000
1976-05-06,BMY,74.62,252100
1976-05-07,BMY,75.00,857300
1976-05-10,BMY,75.25,706000
1976-05-11,BMY,75.63,931300
1976-05-12,BMY,76.62,726200
1976-05-13,BMY,76.00,423600
1976-05-14,BMY,75.00,319400
1976-05-17,BMY,74.00,867400
1976-05-18,BMY,73.00,484100
1976-05-19,BMY,72.00,561400
1976-05-20,BMY,73.00,390000
1976-05-21,BMY,73.00,689200
1976-05-24,BMY,72.00,786700
1976-05-25,BMY,71.62,648800
1976-05-26,BMY,71.62,833800
1976-05-27,BMY,71.62,275600
1976-05-28,BMY,72.25,568200
1976-06-01,BMY,71.62,1089300
1976-06-02,BMY,72.00,1156500
1976-06-03,BMY,72.63,494200
1976-06-04,BMY,72.00,433700
1976-06-07,BMY,71.25,403400
1976-06-08,BMY,71.62,736300
1976-06-09,BMY,72.00,346200
1976-06-10,BMY,73.62,574900
1976-06-11,BMY,74.25,430300
1976-06-14,BMY,76.37,504300
1976-06-15,BMY,75.63,1724700
1976-06-16,BMY,77.00,527800
1976-06-17,BMY,77.38,2403900
1976-06-18,BMY,78.00,1435600
1976-06-21,BMY,79.00,1079200
1976-06-22,BMY,78.63,1344800
1976-06-23,BMY,78.37,1028800
1976-06-24,BMY,78.37,423600
1976-06-25,BMY,78.37,319400
1976-06-28,BMY,78.37,366400
1976-06-29,BMY,79.62,1492700
1976-06-30,BMY,79.37,1059000
1976-07-01,BMY,78.37,1274200
1976-07-02,BMY,78.00,2151700
1976-07-06,BMY,77.62,228600
1976-07-07,BMY,78.00,759800
1976-07-08,BMY,78.00,1395200
1976-07-09,BMY,79.00,941300
1976-07-12,BMY,78.63,1287600
1976-07-13,BMY,79.37,1079200
1976-07-14,BMY,80.75,1997100
1976-07-15,BMY,81.37,988400
1976-07-16,BMY,82.75,1529700
1976-07-19,BMY,82.37,1096000
1976-07-20,BMY,79.62,1623900
1976-07-21,BMY,80.75,1701200
1976-07-22,BMY,80.38,709400
1976-07-23,BMY,81.00,591700
1976-07-26,BMY,81.00,773200
1976-07-27,BMY,81.37,655600
1976-07-28,BMY,80.38,763200
1976-07-29,BMY,79.62,463900
1976-07-30,BMY,79.37,595000
1976-08-02,BMY,79.37,655600
1976-08-03,BMY,81.00,1143100
1976-08-04,BMY,80.38,574900
1976-08-05,BMY,80.38,1156500
1976-08-06,BMY,80.00,507600
1976-08-09,BMY,79.37,275600
1976-08-10,BMY,80.38,709400
1976-08-11,BMY,79.37,598400
1976-08-12,BMY,79.37,1190100
1976-08-13,BMY,78.63,531200
1976-08-16,BMY,79.00,833800
1976-08-17,BMY,78.63,500900
1976-08-18,BMY,77.62,830400
1976-08-19,BMY,76.37,662300
1976-08-20,BMY,74.62,1143100
1976-08-23,BMY,74.62,820300
1976-08-24,BMY,73.62,541300
1976-08-25,BMY,74.25,907700
1976-08-26,BMY,74.00,669000
1976-08-27,BMY,73.62,144500
1976-08-30,BMY,74.25,1375100
1976-08-31,BMY,75.25,632000
1976-09-01,BMY,77.38,1452400
1976-09-02,BMY,77.62,864000
1976-09-03,BMY,76.62,585000
1976-09-07,BMY,78.00,356300
1976-09-08,BMY,78.00,864000
1976-09-09,BMY,78.00,1220400
1976-09-10,BMY,78.00,621900
1976-09-13,BMY,77.62,447100
1976-09-14,BMY,77.00,369800
1976-09-15,BMY,75.25,1207000
1976-09-16,BMY,76.37,1012000
1976-09-17,BMY,76.37,1718000
1976-09-20,BMY,76.62,578200
1976-09-21,BMY,77.38,1096000
1976-09-22,BMY,76.37,1294400
1976-09-23,BMY,76.37,867400
1976-09-24,BMY,75.63,894300
1976-09-27,BMY,75.63,756400
1976-09-28,BMY,74.25,2945200
1976-09-29,BMY,73.62,2461000
1976-09-30,BMY,73.62,453800
1976-10-01,BMY,73.62,739600
1976-10-04,BMY,72.63,564800
1976-10-05,BMY,71.25,736300
1976-10-06,BMY,72.25,490800
1976-10-07,BMY,73.00,2118100
1976-10-08,BMY,72.00,497500
1976-10-11,BMY,71.25,349600
1976-10-12,BMY,71.25,1183400
1976-10-13,BMY,71.25,1136400
1976-10-14,BMY,70.62,561400
1976-10-15,BMY,70.25,702600
1976-10-18,BMY,71.00,1526400
1976-10-19,BMY,70.62,507600
1976-10-20,BMY,70.62,652200
1976-10-21,BMY,69.25,1415400
1976-10-22,BMY,66.88,1657500
1976-10-25,BMY,66.88,1126300
1976-10-26,BMY,68.25,917800
1976-10-27,BMY,68.63,578200
1976-10-28,BMY,68.63,702600
1976-10-29,BMY,68.87,329400
1976-11-01,BMY,68.87,951400
1976-11-03,BMY,67.62,921200
1976-11-04,BMY,66.62,790100
1976-11-05,BMY,66.62,1062400
1976-11-08,BMY,65.50,1250700
1976-11-09,BMY,64.25,2723300
1976-11-10,BMY,63.50,1452400
1976-11-11,BMY,63.50,474000
1976-11-12,BMY,62.25,800100
1976-11-15,BMY,63.25,692500
1976-11-16,BMY,61.87,1038800
1976-11-17,BMY,62.25,1361600
1976-11-18,BMY,62.87,1445700
1976-11-19,BMY,62.87,2225700
1976-11-22,BMY,64.25,2467800
1976-11-23,BMY,64.50,2145000
1976-11-24,BMY,63.88,944700
1976-11-26,BMY,64.50,1502800
1976-11-29,BMY,63.88,1048900
1976-11-30,BMY,63.50,907700
1976-12-01,BMY,63.25,830400
1976-12-02,BMY,62.25,1617100
1976-12-03,BMY,62.50,1277600
1976-12-06,BMY,63.88,2168500
1976-12-07,BMY,63.88,2145000
1976-12-08,BMY,65.87,2195400
1976-12-09,BMY,65.50,1277600
1976-12-10,BMY,66.62,780000
1976-12-13,BMY,67.25,874100
